source_directory,prong_L,prong_D,prong_S,handle_L,handle_D,transition_H,eigenfrequency_1
fork-pL58_0-pD5_8-pS21_2-hL39_7-hD9_8-tH8_6-215,58.021779087059365,5.753889185950352,21.171445626025967,39.71199568370832,9.786173375148604,8.589292572645729,472.7301
fork-pL58_0-pD6_8-pS15_2-hL30_2-hD7_5-tH8_6-504,58.04094794628392,6.844185886959436,15.162472475311091,30.15033375939241,7.533730873146611,8.577795080408277,375.3037
fork-pL58_0-pD7_2-pS21_0-hL34_9-hD11_0-tH8_0-531,58.00442582720265,7.214978825001801,20.98682550510369,34.911257979463265,11.03943586234168,7.987904578253486,555.6171
fork-pL58_1-pD9_6-pS15_8-hL37_5-hD13_3-tH6_1-435,58.09161082138518,9.555822735815118,15.828450685776431,37.50838382424981,13.312740438176574,6.139865415173946,688.3634
fork-pL58_2-pD6_7-pS13_2-hL29_5-hD8_2-tH9_1-689,58.15925289578388,6.747177288664518,13.179150849386845,29.530230432383288,8.249794162804138,9.062956478289873,447.175
fork-pL58_2-pD9_3-pS21_7-hL47_4-hD11_9-tH14_2-341,58.16689698443039,9.280087328037768,21.72578060196753,47.35487684912128,11.912076075161321,14.163276638007117,415.4785
fork-pL58_3-pD6_4-pS14_2-hL45_2-hD9_3-tH6_7-726,58.317180920503986,6.3999148126108665,14.236878151292718,45.199235428593255,9.250582109642961,6.7211786445960975,440.3279
fork-pL58_3-pD8_8-pS14_1-hL26_5-hD9_2-tH12_3-022,58.348839049133005,8.773415553235585,14.108715922788672,26.518031297386354,9.178065647375966,12.299424943883867,439.6135
fork-pL58_4-pD4_6-pS15_2-hL35_6-hD8_3-tH10_5-512,58.43088157188927,4.617263836354909,15.218881994085054,35.62498292947124,8.317718640171659,10.473734902227731,441.3421
fork-pL58_4-pD7_1-pS15_3-hL57_8-hD10_2-tH11_0-300,58.376241819813224,7.13696911994694,15.334513305743446,57.78148645773722,10.15849491446748,11.029830646006527,371.9173
fork-pL58_6-pD4_6-pS16_6-hL54_3-hD10_7-tH11_1-623,58.5517703067292,4.625960698846161,16.593781953302177,54.28303574661736,10.725981172975585,11.112734496721119,466.8848
fork-pL58_6-pD6_4-pS19_7-hL51_4-hD9_7-tH8_1-116,58.58234000125265,6.350193750812903,19.67410779885036,51.42209086961172,9.742270101113842,8.070783340633364,404.0226
fork-pL58_6-pD8_2-pS24_6-hL27_7-hD11_0-tH8_9-414,58.64599032621745,8.154252068483421,24.62974648046627,27.712350795272545,10.971042451022251,8.896361751933322,520.6504
fork-pL58_6-pD8_7-pS24_1-hL21_3-hD9_8-tH7_8-836,58.62979442981971,8.680323837872079,24.12087358360169,21.338368434148094,9.843006336380514,7.816864285888742,532.6847
fork-pL58_7-pD4_5-pS12_5-hL52_2-hD12_3-tH10_6-684,58.67683182287466,4.496869269346879,12.476043650344081,52.16094235305204,12.286185447639296,10.567111275084944,556.6771
fork-pL58_7-pD7_1-pS21_0-hL57_7-hD11_3-tH15_0-743,58.69971057535468,7.129960108240991,21.029985030669987,57.661516655695664,11.321363450454609,14.951887700210342,396.9813
fork-pL58_7-pD7_6-pS21_1-hL24_7-hD6_5-tH8_3-931,58.69258909902611,7.576610847447243,21.06312338764088,24.68741016038967,6.453400577257015,8.34782593867655,280.0518
fork-pL58_7-pD9_0-pS18_3-hL49_1-hD10_3-tH12_5-616,58.69957160651104,9.023080767864675,18.331031427853716,49.14387704579603,10.31528155124116,12.48287478934912,342.7303
fork-pL58_8-pD4_2-pS20_0-hL39_4-hD6_8-tH12_6-788,58.84357120664397,4.227977343114459,19.966802968106762,39.40419867084969,6.778080598660509,12.649938074214065,305.9506
fork-pL58_8-pD5_3-pS16_0-hL50_9-hD13_5-tH10_9-059,58.76729777903425,5.2748806458129565,15.976950295458504,50.87904116501301,13.459093656218846,10.89228767034338,591.162
fork-pL59_0-pD5_6-pS13_1-hL22_2-hD10_7-tH12_0-036,58.97968612695555,5.64484004885418,13.090149727097852,22.243086070414066,10.72636831962146,12.029873606183,625.3757
fork-pL59_0-pD6_8-pS24_2-hL40_5-hD14_5-tH14_9-459,59.00975929570286,6.7522189893017295,24.24753570871359,40.52748528711997,14.532386899040285,14.915837290163095,594.3804
fork-pL59_1-pD4_9-pS21_8-hL21_4-hD7_4-tH5_6-188,59.068114159976034,4.9315371862309885,21.825786481101932,21.393645645975173,7.3915345878302094,5.616628285446482,446.4466
fork-pL59_2-pD5_4-pS16_2-hL33_5-hD13_7-tH11_6-380,59.196739030877275,5.422373649295588,16.202307043091047,33.48539026851341,13.653302308052256,11.603395045354498,634.4013
fork-pL59_2-pD5_4-pS22_7-hL35_2-hD14_1-tH11_9-306,59.20536079794347,5.3908218114488795,22.733872200550522,35.172266674223515,14.070963819497518,11.855203733720034,566.9324
fork-pL59_2-pD8_3-pS17_4-hL35_7-hD8_6-tH9_6-709,59.20411714819355,8.31963136300813,17.387918142646285,35.67147923411589,8.62952570431969,9.6165584537426,349.5331
fork-pL59_3-pD8_3-pS20_0-hL57_5-hD6_2-tH13_6-024,59.29217509129141,8.259815928041029,19.970493783560094,57.504553573590144,6.1921993353668014,13.627964621355748,122.1552
fork-pL59_4-pD4_1-pS16_0-hL49_0-hD11_3-tH5_7-795,59.383576874307174,4.091901728006554,16.01505770798079,48.99515602102874,11.296086872156458,5.685915166393608,499.618
fork-pL59_4-pD6_1-pS24_6-hL29_8-hD9_4-tH10_4-997,59.404625038598354,6.108527268743685,24.56825017304867,29.77575185382207,9.427666391018859,10.367804047798552,456.0987
fork-pL59_4-pD7_3-pS19_6-hL21_3-hD12_5-tH13_2-831,59.41166726200882,7.277446810823072,19.58521108807804,21.267442102069346,12.461141441459635,13.178943517179995,664.378
fork-pL59_4-pD7_8-pS15_5-hL33_7-hD10_5-tH14_2-476,59.39508180493018,7.763485047537456,15.468608931972211,33.725442172760054,10.536917062800732,14.16747026970376,484.1466
fork-pL59_5-pD6_4-pS22_8-hL25_3-hD12_0-tH8_1-448,59.489831968923255,6.432316153908948,22.789862634035916,25.254145682487135,12.002067975202165,8.053189901059376,618.3177
fork-pL59_5-pD9_3-pS16_0-hL57_4-hD10_5-tH8_1-922,59.5052339460505,9.328240356564137,16.032621555394233,57.38733768345071,10.530266280326526,8.051280181566161,329.7955
fork-pL59_7-pD6_4-pS13_5-hL28_7-hD9_0-tH12_9-540,59.72006094493883,6.357061321538861,13.483473757206555,28.701023109237102,9.003880131817615,12.934161530342498,469.9294
fork-pL59_7-pD6_9-pS13_0-hL25_3-hD7_4-tH10_5-849,59.71524349153165,6.876805707560693,13.033118591359921,25.347722867043643,7.446049054185373,10.533441054370227,387.2637
fork-pL59_9-pD4_1-pS16_9-hL26_7-hD13_1-tH6_8-309,59.918342574876135,4.1489938660349575,16.89692911573919,26.720580837598014,13.130060426833511,6.846026852267193,529.8708
fork-pL59_9-pD8_3-pS19_6-hL35_3-hD8_2-tH13_7-160,59.91099778288287,8.27495430133305,19.562038456506905,35.27063866474411,8.213428252565649,13.732593616549366,290.7529
fork-pL59_9-pD9_8-pS25_0-hL29_3-hD7_3-tH14_9-717,59.91640007697831,9.776376137372386,24.98651153729532,29.277939203377485,7.2794179320239865,14.878845927974613,213.1839
fork-pL60_0-pD4_2-pS17_8-hL56_3-hD13_3-tH13_5-140,59.97296474032125,4.2010838366603735,17.773498589431924,56.261831260903705,13.325277995200784,13.504082164641499,474.2285
fork-pL60_0-pD5_2-pS21_2-hL24_5-hD12_3-tH9_8-177,59.95559734627543,5.209653411310561,21.18965240069489,24.51878808523363,12.34940728691026,9.835030807538352,551.4668
fork-pL60_0-pD9_8-pS15_5-hL57_9-hD7_3-tH12_3-705,59.993243036671416,9.761145037110207,15.454044216133836,57.92200710676629,7.279121206569481,12.272369929664517,148.0475
fork-pL60_1-pD6_3-pS19_3-hL27_8-hD6_9-tH12_2-363,60.08826079457197,6.3227713392715135,19.2981222919867,27.78178924569929,6.851683909594148,12.182338812502193,304.0573
fork-pL60_1-pD8_6-pS18_7-hL47_7-hD7_6-tH12_3-138,60.07491675060477,8.593610484115121,18.697694061698147,47.67363623006597,7.639980722543196,12.325661969970152,207.103
fork-pL60_2-pD5_7-pS15_7-hL39_9-hD9_8-tH10_9-286,60.20670114380827,5.737097916485442,15.738295498073366,39.863629568481606,9.846504214008686,10.902884765034337,470.6308
fork-pL60_2-pD6_0-pS13_7-hL36_6-hD7_3-tH14_4-688,60.17327961763549,5.963261067279485,13.694709356989911,36.55563200619064,7.307755825906361,14.410409484303624,307.3927
fork-pL60_3-pD4_3-pS23_0-hL26_2-hD13_5-tH9_4-025,60.3416518536345,4.266104445998171,23.01666122230987,26.22491015282077,13.506456846727508,9.419064488098634,469.953
fork-pL60_4-pD8_2-pS18_1-hL41_9-hD11_4-tH12_8-416,60.380185927522774,8.207538079166435,18.057799222585768,41.912519960181214,11.408674131168258,12.766593596081341,464.8479
fork-pL60_4-pD8_7-pS19_0-hL37_6-hD11_1-tH7_3-571,60.44674765562848,8.668395219014164,18.999494311873555,37.56745959244697,11.13455291903591,7.291253470446696,503.8374
fork-pL60_5-pD7_3-pS18_3-hL28_6-hD8_7-tH5_9-809,60.50493863833204,7.2897299777401905,18.31773071258289,28.56817855968577,8.718079854357299,5.8655883677684715,458.5955
fork-pL60_5-pD8_3-pS15_9-hL59_1-hD11_8-tH13_2-911,60.453532604981795,8.347723929934396,15.929164694037256,59.144621048643046,11.75818687201017,13.239253199361215,389.699
fork-pL60_6-pD7_4-pS22_0-hL45_2-hD6_2-tH11_8-337,60.55894067539761,7.446056420303954,22.04649546283681,45.18867377926525,6.153450392182896,11.846917369153594,159.3129
fork-pL60_7-pD8_4-pS14_4-hL46_3-hD13_2-tH13_9-212,60.7395452984165,8.381488564150427,14.364847798086483,46.33044069009445,13.16766582711998,13.897797756234741,545.2977
fork-pL60_8-pD5_6-pS16_5-hL27_4-hD8_3-tH13_7-577,60.764289825087346,5.643108193364163,16.48164015650374,27.397110680686477,8.261394871014419,13.666956116128485,413.1997
fork-pL60_8-pD8_4-pS23_8-hL52_5-hD12_8-tH13_2-431,60.793624553971455,8.38794593292328,23.752811574309174,52.47051596160369,12.838252661835186,13.162676406484772,448.8331
fork-pL60_8-pD9_9-pS17_5-hL40_1-hD14_8-tH12_1-534,60.80049728641844,9.939671083577554,17.526296762462554,40.06387735941925,14.780246190864705,12.136947158762872,647.6985
fork-pL60_9-pD5_4-pS21_9-hL35_2-hD11_1-tH11_4-208,60.91409564835892,5.411207392538538,21.93452737323102,35.192685468395844,11.111920411730685,11.408566205063146,490.2166
fork-pL60_9-pD5_4-pS23_4-hL35_3-hD14_1-tH13_1-902,60.853492564215145,5.395605797062832,23.36901122959777,35.303237176804956,14.121905225525179,13.067075453222024,534.7964
fork-pL60_9-pD8_2-pS16_6-hL25_1-hD10_8-tH6_5-237,60.932349813210585,8.213259698278849,16.602921967667,25.07411760613736,10.756349872128824,6.519542945079628,614.4711
fork-pL60_9-pD9_6-pS13_1-hL31_3-hD11_4-tH12_9-311,60.85082394564518,9.646415861758422,13.05879771684011,31.276721817376963,11.352968710790384,12.905567115021675,505.8687
fork-pL61_0-pD4_8-pS15_7-hL22_0-hD14_9-tH10_5-994,60.993934841904924,4.821554932040474,15.652630704224634,21.992243124860625,14.895006852167132,10.52608398424659,599.2622
fork-pL61_0-pD9_7-pS25_0-hL32_9-hD8_5-tH10_0-752,61.03962540677532,9.663573868279947,24.984164421493606,32.882927271987306,8.480469625685169,9.975619929291494,266.8153
fork-pL61_1-pD7_1-pS19_8-hL46_8-hD14_6-tH9_2-774,61.11016952753406,7.077267617718473,19.841957162475538,46.75167440812396,14.580809627984124,9.162412538790825,633.7692
fork-pL61_1-pD7_6-pS16_4-hL24_3-hD14_4-tH6_3-413,61.100188342207225,7.6174110103504775,16.37168822039614,24.26933711310564,14.392341768268087,6.268064234190352,823.3075
fork-pL61_3-pD4_0-pS18_0-hL36_9-hD13_9-tH15_0-975,61.34657476391632,4.007403513936026,18.03502999364233,36.911470290509904,13.852766415156688,14.981432897891304,456.5342
fork-pL61_3-pD6_5-pS15_8-hL58_1-hD12_1-tH6_6-282,61.27892479626812,6.545982002912849,15.81663030849374,58.10681946845946,12.085500812755965,6.646291382982152,510.111
fork-pL61_3-pD7_2-pS20_0-hL45_3-hD11_3-tH7_6-606,61.30640190083145,7.241277645932867,20.049502428493522,45.326498405912645,11.328428231444216,7.572965031613118,486.7819
fork-pL61_3-pD9_7-pS13_7-hL52_9-hD9_4-tH8_5-937,61.34205766346689,9.715378147544756,13.690023684490132,52.86245118180082,9.350792749205198,8.517397479855296,270.6913
fork-pL61_4-pD6_8-pS19_3-hL55_7-hD14_5-tH13_7-447,61.36383237046834,6.7533571795990905,19.251791776390814,55.711226346771745,14.480533375621073,13.719248330857976,558.6664
fork-pL61_5-pD5_1-pS18_2-hL37_2-hD12_8-tH13_4-819,61.50884287681583,5.097126300873695,18.213794517150262,37.23570595557239,12.796473628061351,13.403376768872898,526.8767
fork-pL61_5-pD7_6-pS15_7-hL38_8-hD9_8-tH5_4-966,61.484639069828674,7.5571147719411025,15.729904677822162,38.79003527771136,9.81573085429161,5.356843237688401,458.5921
fork-pL61_5-pD8_1-pS22_9-hL40_2-hD14_2-tH8_0-510,61.455514213989275,8.069991236820325,22.90260387007554,40.177549575679386,14.217330113495539,7.988533342865597,633.3435
fork-pL61_5-pD9_2-pS20_9-hL41_3-hD11_1-tH10_8-580,61.47303654438594,9.226346072101427,20.928511698784227,41.25193098950507,11.110465549782873,10.78867932616656,387.8011
fork-pL61_5-pD9_3-pS18_2-hL33_2-hD8_5-tH14_5-345,61.452978810222035,9.337451697533233,18.223891140690863,33.19104904422743,8.464773562080852,14.516219617232508,282.7462
fork-pL61_6-pD5_1-pS22_7-hL47_6-hD11_5-tH9_0-031,61.64440420134085,5.133534615370883,22.665350464487844,47.618529778078134,11.494590399165347,9.036435283209167,458.8764
fork-pL61_6-pD5_1-pS24_6-hL59_6-hD6_7-tH12_9-375,61.59527227382826,5.090255678972052,24.640810421109013,59.62219107474932,6.67549127094917,12.871347816539677,193.9091
fork-pL61_6-pD6_8-pS22_9-hL28_2-hD7_3-tH10_4-559,61.560765072378594,6.806877115601282,22.873389598419585,28.17652248067592,7.3432104451857425,10.443504029635855,314.2282
fork-pL61_6-pD6_9-pS23_0-hL54_8-hD12_3-tH8_5-518,61.578166339951174,6.863993016858079,22.961362785429678,54.834347611464175,12.29683485723891,8.528829158056048,471.9923
fork-pL61_6-pD7_1-pS24_7-hL52_9-hD9_7-tH7_6-217,61.620929564118455,7.0520665630351616,24.737229838733192,52.917418592472394,9.71574479119922,7.606838593300332,339.903
fork-pL61_6-pD7_9-pS15_3-hL55_9-hD7_2-tH7_0-839,61.60492969900231,7.926981056794974,15.282658676434748,55.89393930273219,7.196257173077807,6.991295019157878,191.2121
fork-pL61_6-pD9_0-pS16_4-hL38_4-hD12_1-tH10_4-962,61.55132755015208,8.953783837976477,16.376763283072258,38.35155351684456,12.055708922828755,10.382077693066156,525.522
fork-pL61_7-pD6_5-pS13_2-hL54_8-hD10_7-tH12_0-319,61.720069050833224,6.495778058085941,13.17425455348986,54.8258743131874,10.71867680222839,12.01296045470832,422.5658
fork-pL61_8-pD9_8-pS15_0-hL24_6-hD7_2-tH14_0-142,61.79401219729018,9.79030497682642,15.007427753685105,24.60899651439713,7.1814076579470445,13.975783256929596,251.6051
fork-pL61_9-pD4_8-pS16_4-hL25_3-hD9_3-tH13_5-183,61.90646413982418,4.751298979234157,16.445574419712624,25.28528651915893,9.305600247296647,13.465780193604731,456.2563
fork-pL61_9-pD6_8-pS18_7-hL44_0-hD14_4-tH6_3-230,61.86331798680012,6.814726192274637,18.704437955885528,44.035517895850745,14.38452362787537,6.337454859816376,657.7999
fork-pL61_9-pD6_9-pS14_4-hL54_9-hD9_1-tH10_8-584,61.904103630349724,6.876658983595044,14.411965482025405,54.91262906313919,9.134367966138091,10.765856331390117,318.8044
fork-pL61_9-pD8_0-pS23_9-hL25_2-hD12_3-tH8_4-771,61.89509171454502,8.034015792972017,23.85059232676952,25.152684942614822,12.348523002713995,8.44504916585026,616.8032
fork-pL61_9-pD9_0-pS20_5-hL48_1-hD9_7-tH8_6-190,61.92855014139629,9.041512780587247,20.525240931255585,48.09663429869924,9.736978363291312,8.580073826276184,310.5862
fork-pL62_0-pD6_0-pS22_9-hL43_1-hD13_8-tH7_7-961,61.99178644181904,5.992273054433697,22.925869439963325,43.05956824177038,13.779847115939242,7.665803665243925,563.4269
fork-pL62_0-pD7_6-pS20_8-hL45_6-hD9_5-tH10_8-587,61.9590361356592,7.611274958927072,20.84134278114269,45.569014209123495,9.473612008705938,10.840570804933655,339.2928
fork-pL62_1-pD5_1-pS16_2-hL59_3-hD13_8-tH10_1-537,62.14046944996044,5.097928495573681,16.21685432422597,59.25374070442477,13.847592588021175,10.059099586859594,533.3639
fork-pL62_1-pD7_5-pS13_9-hL31_0-hD7_6-tH10_9-071,62.12610980849707,7.549553973989281,13.901729312072394,30.957817511777822,7.64521629317778,10.868298129889116,321.7218
fork-pL62_1-pD8_1-pS21_4-hL42_6-hD12_6-tH13_3-786,62.127518361378975,8.087892864709533,21.448441307437907,42.64805009834807,12.633084065663688,13.313010501246472,495.8224
fork-pL62_1-pD9_1-pS19_3-hL36_3-hD12_1-tH6_0-264,62.132394812551425,9.106167878942886,19.30060476045666,36.272551164595505,12.057473724093418,5.954489538316713,557.1976
fork-pL62_2-pD6_1-pS14_4-hL44_0-hD10_9-tH13_4-181,62.17750040679327,6.051547919967486,14.412484325649386,43.99374970243973,10.93684340722591,13.440165474215306,476.0782
fork-pL62_2-pD6_4-pS17_8-hL24_4-hD6_8-tH12_6-383,62.247705864519794,6.3530449659354495,17.794704389367983,24.374086257158496,6.760240859190415,12.623758413178669,309.7635
fork-pL62_2-pD8_1-pS18_4-hL23_5-hD11_8-tH8_1-267,62.185354939908116,8.065348132051646,18.40437114406395,23.52303548674784,11.846785484144027,8.116137773077448,647.6463
fork-pL62_3-pD5_4-pS13_4-hL46_3-hD9_0-tH14_3-602,62.29801398067441,5.364014743917215,13.373220283304976,46.31993589948742,8.971983329311493,14.31346287450431,375.7301
fork-pL62_3-pD6_1-pS13_8-hL33_7-hD7_1-tH8_8-542,62.34551972794114,6.093181928044688,13.789467987390873,33.67525859521342,7.078097928430733,8.832260997472885,319.4406
fork-pL62_3-pD7_4-pS18_0-hL39_5-hD14_0-tH9_7-087,62.31513545146672,7.4109071558404915,18.040011277548178,39.54718950547985,14.00092529748935,9.669239467225863,639.5124
fork-pL62_3-pD9_2-pS20_0-hL22_0-hD10_5-tH9_6-316,62.3112230956473,9.155901925757398,20.031475159784293,22.0176699851145,10.5407926485155,9.598612373418526,532.8121
fork-pL62_4-pD7_1-pS24_6-hL58_9-hD11_7-tH5_9-697,62.37507190795818,7.055925574822084,24.57007759626199,58.92880049383805,11.74653888648747,5.880993257633038,422.8926
fork-pL62_4-pD9_2-pS15_7-hL41_4-hD7_2-tH11_2-491,62.35538455066597,9.164220243522426,15.692683923239304,41.42412616451336,7.188633553623613,11.194247266172251,196.8886
fork-pL62_5-pD6_1-pS23_8-hL26_2-hD14_1-tH14_9-756,62.458674926933995,6.120251782285701,23.796930673814,26.19977492870615,14.101150552076914,14.883955313115694,557.6274
fork-pL62_6-pD5_9-pS21_1-hL33_4-hD8_5-tH12_8-943,62.648530445561036,5.949891758712513,21.08684662008385,33.37607477943715,8.481835685107255,12.809054434041268,363.2413
fork-pL62_6-pD5_9-pS22_0-hL27_8-hD9_7-tH5_2-646,62.635645737052094,5.9355767197506575,21.972939456740388,27.76258955166817,9.721759049952013,5.233643397041368,500.664
fork-pL62_6-pD7_6-pS16_8-hL43_6-hD12_4-tH10_3-572,62.61707667907615,7.600367691084255,16.77450343305932,43.6468922499741,12.427104091720324,10.335420383806184,535.136
fork-pL62_7-pD6_0-pS19_9-hL35_4-hD8_6-tH9_7-198,62.68441495383605,6.001245116127626,19.929482469876056,35.361408495734835,8.632872265524439,9.717273211395645,385.0661
fork-pL62_7-pD8_1-pS22_2-hL56_5-hD13_3-tH14_7-370,62.72520104455829,8.108272581298948,22.23166499905004,56.54050779031672,13.301461397457087,14.687275522145214,443.7353
fork-pL62_8-pD8_3-pS18_2-hL30_2-hD13_6-tH7_2-297,62.783362940112156,8.295438226602176,18.225193859895693,30.207345951326285,13.621652729111785,7.194557770981448,705.0158
fork-pL62_8-pD9_2-pS16_6-hL28_0-hD10_7-tH7_4-187,62.760067204378366,9.236661502234053,16.562559847436027,27.98340012808002,10.736976107061276,7.361252265922994,530.7318
fork-pL62_9-pD6_6-pS14_0-hL56_8-hD8_6-tH14_5-856,62.90616802970288,6.593963985529113,13.99751575804941,56.76422576274382,8.580705442641923,14.483980297536116,269.8175
fork-pL62_9-pD8_1-pS12_5-hL45_0-hD11_0-tH6_5-090,62.940106344631474,8.143251011640919,12.513091924386787,44.9645596540238,10.96147692730532,6.5393524157225515,441.3446
fork-pL62_9-pD8_2-pS20_8-hL23_8-hD6_6-tH12_6-957,62.875961432915446,8.162318009635348,20.777036124177805,23.823312002602176,6.579513053261231,12.585116894377158,241.1709
fork-pL62_9-pD9_4-pS19_5-hL29_2-hD7_8-tH9_8-201,62.930185167826345,9.374030243373733,19.472874400947386,29.183291430658254,7.780637523645479,9.832540910221091,275.4054
fork-pL62_9-pD9_4-pS23_4-hL33_8-hD12_7-tH8_2-106,62.906931349375775,9.400289427077697,23.416115027222837,33.81132806990039,12.707377859342909,8.196302668013766,552.7346
fork-pL63_0-pD4_7-pS20_8-hL24_1-hD14_8-tH8_3-985,63.04706914284916,4.687128925523181,20.774084343070648,24.12666795866157,14.790346947544634,8.322719292575616,510.2902
fork-pL63_1-pD7_6-pS17_0-hL43_6-hD10_1-tH7_5-250,63.111056748883236,7.624362169231125,16.960869793750653,43.58723459010791,10.144112803293847,7.545058009647409,414.9371
fork-pL63_1-pD7_9-pS22_8-hL57_0-hD9_2-tH12_0-302,63.06084965719901,7.852133044321383,22.78407593837777,56.9893630003836,9.167239075072276,11.997333323641202,252.4517
fork-pL63_1-pD8_2-pS20_5-hL49_8-hD12_7-tH7_2-696,63.11521440955335,8.185963163815515,20.496166247884823,49.77341785474442,12.67572965972816,7.230985251372624,501.2811
fork-pL63_1-pD9_9-pS15_5-hL47_6-hD9_9-tH5_5-983,63.07366323178303,9.917391592139477,15.510210218843516,47.565781010182285,9.886615704056638,5.4548541472434575,322.8928
fork-pL63_2-pD5_0-pS19_4-hL45_3-hD7_7-tH6_3-161,63.23399485657382,5.047625868793611,19.41771206255323,45.260565058426714,7.672908044257394,6.26656958701103,325.5402
fork-pL63_2-pD9_0-pS24_1-hL46_3-hD10_8-tH5_6-632,63.171812397838046,8.976973981943864,24.11616465007038,46.26507474022333,10.810379486486108,5.620601690086144,382.9606
fork-pL63_5-pD6_4-pS19_0-hL36_1-hD10_0-tH11_9-218,63.50431624743687,6.401345956548711,18.987477239641738,36.149713947471135,9.969303029834187,11.872144601770493,434.591
fork-pL63_5-pD6_6-pS21_2-hL48_4-hD6_0-tH14_9-251,63.47035759953206,6.6384389406807625,21.207254862521747,48.43881262308916,6.047450211198036,14.86860010657574,149.7642
fork-pL63_6-pD8_0-pS20_4-hL46_0-hD6_1-tH13_4-739,63.60490085303707,8.005189301872157,20.39565919895143,46.02104141515761,6.1444424214759845,13.381498264573688,138.3287
fork-pL63_6-pD9_0-pS22_0-hL32_4-hD8_8-tH11_5-006,63.61528891082438,9.018746184823016,22.01181901114676,32.43570990441545,8.817284419120494,11.526236259165538,312.0225
fork-pL63_7-pD4_6-pS20_8-hL49_8-hD12_6-tH12_8-668,63.66020226495985,4.556441154515445,20.763454722260995,49.78998497023907,12.608603464160053,12.757176153967428,433.0295
fork-pL63_7-pD8_9-pS21_9-hL56_4-hD8_7-tH8_6-371,63.74278380659791,8.861982185931883,21.89224446029405,56.40860767176535,8.714947056114111,8.56156801987531,220.1028
fork-pL63_8-pD6_6-pS18_3-hL56_4-hD12_0-tH6_8-492,63.772414251834746,6.5626604624609355,18.28710738831881,56.3675851369902,12.009515126943413,6.785179658468403,471.2525
fork-pL63_8-pD7_1-pS18_1-hL39_3-hD14_7-tH5_3-664,63.75538076088181,7.080716882608522,18.110887045901986,39.26987520390581,14.709014301446144,5.320242326778517,683.1784
fork-pL63_8-pD8_4-pS24_7-hL47_5-hD10_9-tH7_1-560,63.78902611021779,8.401814602916557,24.66349562810405,47.54362891025868,10.87487528358485,7.13098485178776,382.2454
fork-pL63_8-pD9_4-pS15_3-hL60_0-hD12_8-tH5_9-810,63.780480602094876,9.435080406053434,15.337515574268894,59.998128750134974,12.773663124436554,5.851286710459383,436.1402
fork-pL63_9-pD7_3-pS16_1-hL50_1-hD10_4-tH5_0-068,63.92542741370824,7.31216812230007,16.05186193786271,50.11057393492572,10.438580318329448,5.023452976053192,418.4584
fork-pL63_9-pD8_1-pS24_9-hL47_3-hD13_0-tH6_3-636,63.92470293169463,8.12423296203312,24.89883622094225,47.25263380557178,12.964071230198641,6.2699715092895705,509.8558
fork-pL64_0-pD4_2-pS23_4-hL25_8-hD13_6-tH8_7-417,64.00631287531596,4.225640788136942,23.377549165194644,25.844484328565823,13.57944076825628,8.679111835990321,426.1025
fork-pL64_0-pD8_3-pS21_6-hL40_8-hD8_8-tH13_7-257,63.996283278513296,8.256371068017966,21.61022543342116,40.79026463549412,8.784352456026868,13.744969201443244,275.5673
fork-pL64_1-pD6_1-pS16_3-hL21_4-hD10_6-tH10_7-698,64.07120301325915,6.07607238686205,16.317479814016927,21.41239980171925,10.571987318335204,10.717518835184363,548.2941
fork-pL64_1-pD8_2-pS20_2-hL23_2-hD11_3-tH13_9-799,64.10236894489483,8.192979896822653,20.186330966703167,23.218541595943844,11.33393674131771,13.933364035666447,529.7023
fork-pL64_2-pD6_0-pS15_0-hL59_7-hD8_4-tH11_6-381,64.22039069549146,6.008507390108199,14.965634697776133,59.66871163698225,8.384064308739394,11.584902577207387,270.3254
fork-pL64_3-pD7_5-pS13_6-hL57_8-hD12_3-tH5_2-163,64.29053077893866,7.525534522603492,13.615001394257972,57.80307381870096,12.267705393485663,5.157763382193238,489.7643
fork-pL64_4-pD8_3-pS16_0-hL40_9-hD12_9-tH7_3-711,64.43660185094618,8.315160667922822,16.004252543296488,40.87157032939013,12.857281201122156,7.259131883276003,582.6186
fork-pL64_4-pD8_8-pS21_2-hL44_9-hD12_2-tH6_1-228,64.35851325752321,8.770682761453031,21.220049950863817,44.92379175883684,12.173183165085366,6.096614311307147,480.2282
fork-pL64_4-pD9_9-pS12_1-hL35_8-hD6_1-tH10_4-466,64.43270817059435,9.86125938553614,12.091645281003046,35.75091074170493,6.141138566896747,10.384642499250091,148.0349
fork-pL64_6-pD5_6-pS12_4-hL38_8-hD7_9-tH13_4-418,64.59161340454429,5.635312981599207,12.423249032073105,38.771159820777825,7.892405192489994,13.439387129105567,328.6414
fork-pL64_7-pD6_0-pS21_2-hL46_5-hD7_3-tH11_3-395,64.74426130312342,6.036440920261057,21.238189959694687,46.546669769683035,7.335967449936249,11.285067471486515,241.4148
fork-pL64_7-pD7_0-pS14_8-hL47_2-hD9_7-tH7_0-384,64.70973496671684,7.043430121824733,14.796009600358088,47.162547601808654,9.657996119015284,7.048538042552358,383.8686
fork-pL64_8-pD5_6-pS16_7-hL34_7-hD13_7-tH6_7-010,64.80938772321986,5.614802947471343,16.703162719651278,34.73201676354062,13.744579097057107,6.722503013359388,590.2094
fork-pL64_9-pD6_2-pS22_6-hL24_8-hD12_8-tH9_4-573,64.87123863635017,6.214495926391938,22.59948205175089,24.84259486731536,12.755590835256283,9.372052131331028,553.6146
